APPLICATION_NUMBER,APPLICATION_DATE,CUSTOMER_TYPE,CALCULATION_TYPE,CUSTOMER_DOB,CUSTOMER_AGE,CO_APPLICANT_DOB,CO_APPLICANT_AGE,FINANCE_AMOUNT,TENURE_IN_MONTH,TENURE_IN_YEAR,PARTIAL_FINANCE_AMOUNT,PARTIAL_TENURE,PREMIUM,CREATED_ON
25157695707,2025-06-28,CUSTOMER,FULL,1994-10-15,30,1964-01-01,61,930000,47,4,0,0,10470,"2025-07-08 15:06:17"
25158757932,2025-07-07,CUSTOMER,FULL,1980-01-01,45,1983-05-09,42,935000,60,5,0,0,33640,"2025-07-08 15:05:57"
8800235666,2025-07-03,CUSTOMER,FULL,1987-03-01,38,NULL,-1,600000,60,5,0,0,11583,"2025-07-08 15:05:30"
8800335147,2025-07-08,CUSTOMER,FULL,1991-01-15,34,1959-08-05,65,573000,84,7,0,0,12272,"2025-07-08 15:05:27"
25158786474,2025-07-08,CUSTOMER,FULL,1996-06-19,29,NULL,0,680000,48,4,0,0,7535,"2025-07-08 15:05:17"
25158750386,2025-07-05,CUSTOMER,FULL,1980-12-31,44,NULL,-1,250000,36,3,0,0,5443,"2025-07-08 15:05:14"
8800271379,2025-06-12,CUSTOMER,FULL,1982-01-01,43,1973-03-02,52,350000,24,2,0,0,5324,"2025-07-08 15:05:11"
25158116219,2025-07-02,CUSTOMER,FULL,1993-01-01,32,1997-01-01,28,600000,60,5,0,0,8695,"2025-07-08 15:04:56"
25158761551,2025-07-07,CUSTOMER,FULL,2002-11-05,22,1979-08-10,45,990000,60,5,0,0,10491,"2025-07-08 15:04:51"
8800099311,2025-06-27,CUSTOMER,FULL,2000-07-07,24,1977-12-25,47,590000,48,4,0,0,6280,"2025-07-08 15:04:44"
25157616175,2025-06-21,CUSTOMER,FULL,1992-05-04,33,NULL,-1,300000,60,5,0,0,4542,"2025-07-08 15:04:06"
25157855392,2025-06-29,CUSTOMER,FULL,1995-12-24,29,NULL,-1,700000,60,5,0,0,9186,"2025-07-08 15:03:52"
8800170637,2025-07-08,CUSTOMER,FULL,1997-03-15,28,NULL,0,130000,36,3,0,0,1182,"2025-07-08 15:03:42"
8800366419,2025-07-04,CUSTOMER,FULL,1999-09-11,25,NULL,-1,700000,72,6,0,0,10045,"2025-07-08 15:03:33"
8800325432,2025-07-08,CUSTOMER,FULL,1978-06-21,47,NULL,0,850000,48,4,0,0,30893,"2025-07-08 15:03:21"
25158766735,2025-07-07,CUSTOMER,FULL,2002-08-20,22,1973-05-05,52,265000,36,3,0,0,2121,"2025-07-08 15:03:05"
25158756826,2025-07-07,CUSTOMER,FULL,1999-01-01,26,1974-01-01,51,828500,60,5,0,0,10393,"2025-07-08 15:01:14"
8800307506,2025-07-08,CUSTOMER,FULL,1985-01-01,40,2003-05-12,22,200000,24,2,0,0,2254,"2025-07-08 15:00:56"
8800239637,2025-07-01,CUSTOMER,FULL,1980-02-01,45,1982-01-05,43,350000,33,3,0,0,8389,"2025-07-08 15:00:16"
8800258402,2025-06-24,CUSTOMER,FULL,1992-10-08,32,1970-10-08,54,4700000,58,5,0,0,65776,"2025-07-08 15:00:05"
25155670481,2025-07-08,CUSTOMER,FULL,1980-06-30,45,NULL,0,360000,60,5,0,0,12672,"2025-07-08 14:59:53"
25157964049,2025-07-01,CUSTOMER,FULL,1979-03-09,46,NULL,-1,117000,24,2,0,0,2490,"2025-07-08 14:59:24"
25158786405,2025-07-08,CUSTOMER,FULL,1982-01-13,43,NULL,0,250000,15,2,0,0,3756,"2025-07-08 14:59:07"
25157927966,2025-06-30,CUSTOMER,FULL,1998-07-05,26,1963-01-01,62,580540,60,5,0,0,7282,"2025-07-08 14:59:03"
8800165515,2025-07-07,CUSTOMER,FULL,1982-08-31,42,NULL,-1,208000,24,2,0,0,2919,"2025-07-08 14:58:44"
25158778112,2025-07-08,CUSTOMER,FULL,1985-01-01,40,1989-09-27,35,292000,42,4,0,0,5128,"2025-07-08 14:58:40"
25158774838,2025-07-08,CUSTOMER,FULL,1995-08-10,29,1951-01-15,74,595000,48,4,0,0,6593,"2025-07-08 14:57:40"
25158039273,2025-07-02,CUSTOMER,FULL,1986-01-25,39,1980-03-05,45,1375000,84,7,0,0,38502,"2025-07-08 14:57:01"
25158786349,2025-07-08,CUSTOMER,FULL,1993-07-10,31,NULL,0,310000,42,4,0,0,3304,"2025-07-08 14:56:52"
25158778482,2025-07-08,CUSTOMER,FULL,1989-01-21,36,2000-07-17,24,990000,84,7,0,0,23855,"2025-07-08 14:56:50"
25158784619,2025-07-08,CUSTOMER,FULL,1999-04-11,26,NULL,0,700000,60,5,0,0,8781,"2025-07-08 14:56:33"
25158768665,2025-07-07,CUSTOMER,FULL,1980-01-01,45,NULL,-1,400000,36,3,0,0,9478,"2025-07-08 14:56:11"
8800263820,2025-07-07,CUSTOMER,FULL,1986-09-15,38,NULL,-1,700000,42,4,0,0,11416,"2025-07-08 14:56:10"
25158786516,2025-07-08,CUSTOMER,FULL,2006-03-09,19,NULL,0,780000,48,4,0,0,8183,"2025-07-08 14:56:02"
8800327885,2025-07-06,CUSTOMER,FULL,1991-01-07,34,NULL,-1,230000,24,2,0,0,1884,"2025-07-08 14:55:37"
25158784954,2025-07-08,CUSTOMER,FULL,1969-01-01,56,NULL,0,200000,12,1,0,0,6113,"2025-07-08 14:55:09"
25158761250,2025-07-07,CUSTOMER,FULL,1982-04-30,43,NULL,-1,287500,36,3,0,0,5181,"2025-07-08 14:55:08"
25158786465,2025-07-08,CUSTOMER,FULL,1987-07-16,37,1964-01-01,61,1500000,36,3,0,0,18674,"2025-07-08 14:54:28"
25158755313,2025-07-06,CUSTOMER,FULL,1976-01-01,49,1982-01-01,43,355000,35,3,0,0,12651,"2025-07-08 14:54:21"
25157684358,2025-06-27,CUSTOMER,FULL,1991-09-18,33,1985-03-05,40,510000,60,5,0,0,7722,"2025-07-08 14:52:51"
25158784406,2025-07-08,CUSTOMER,FULL,1999-02-01,26,1983-01-01,42,950000,60,5,0,0,11917,"2025-07-08 14:52:34"
8800388257,2025-07-08,CUSTOMER,FULL,1998-05-17,27,NULL,0,160000,30,3,0,0,1415,"2025-07-08 14:52:24"
25158778000,2025-07-08,CUSTOMER,FULL,1979-01-01,46,NULL,0,935000,60,5,0,0,36873,"2025-07-08 14:52:00"
25157583774,2025-06-19,CUSTOMER,FULL,1984-01-01,41,NULL,-1,700000,42,4,0,0,14621,"2025-07-08 14:51:51"
8800301302,2025-06-23,CUSTOMER,FULL,1984-06-01,41,1972-01-01,53,475000,48,4,0,0,8940,"2025-07-08 14:51:17"
25158758029,2025-07-07,CUSTOMER,FULL,1982-11-14,42,1986-02-18,39,370000,48,4,0,0,8204,"2025-07-08 14:51:05"
25158779315,2025-07-08,CUSTOMER,FULL,1988-06-01,37,NULL,0,595000,48,4,0,0,9395,"2025-07-08 14:50:50"
8800259440,2025-07-08,CUSTOMER,FULL,1978-01-01,47,1983-01-01,42,330000,36,3,0,0,9572,"2025-07-08 14:49:56"
25158786035,2025-07-08,CUSTOMER,FULL,1996-01-01,29,NULL,0,537000,36,3,0,0,4886,"2025-07-08 14:49:52"
8800211712,2025-07-08,CUSTOMER,FULL,1989-08-01,35,NULL,0,150000,24,2,0,0,1282,"2025-07-08 14:49:34"
25158786288,2025-07-08,CUSTOMER,FULL,1996-05-11,29,NULL,0,270000,36,3,0,0,2505,"2025-07-08 14:49:29"
8800327328,2025-07-08,CUSTOMER,FULL,1998-07-04,27,NULL,0,460000,48,4,0,0,4940,"2025-07-08 14:49:00"
8800258401,2025-06-16,CUSTOMER,FULL,1992-10-08,32,1970-10-08,54,4700000,58,5,0,0,65776,"2025-07-08 14:48:49"
25158781369,2025-07-08,CUSTOMER,FULL,1998-05-02,27,1990-01-01,35,300000,30,3,0,0,2702,"2025-07-08 14:48:48"
8800398032,2025-07-07,CUSTOMER,FULL,1995-01-01,30,1976-01-01,49,350000,60,5,0,0,4721,"2025-07-08 14:48:30"
8800359024,2025-07-07,CUSTOMER,FULL,1996-10-12,28,NULL,-1,168000,24,2,0,0,1214,"2025-07-08 14:48:06"
8800293582,2025-07-04,CUSTOMER,FULL,1996-01-01,29,1964-01-01,61,545000,60,5,0,0,7152,"2025-07-08 14:47:54"
25158775597,2025-07-08,CUSTOMER,FULL,1994-08-18,30,NULL,0,885000,36,3,0,0,8240,"2025-07-08 14:47:54"
25158756671,2025-07-07,CUSTOMER,FULL,2002-05-03,23,1975-01-01,50,254000,36,3,0,0,2054,"2025-07-08 14:46:41"
25158781757,2025-07-08,CUSTOMER,FULL,1987-06-27,38,1983-11-01,41,1750000,48,4,0,0,27279,"2025-07-08 14:46:33"
25158758675,2025-07-07,CUSTOMER,FULL,2004-09-15,20,1980-08-20,44,323000,36,3,0,0,2520,"2025-07-08 14:46:11"
25158781881,2025-07-08,CUSTOMER,FULL,2001-07-11,23,1976-02-10,49,825000,72,6,0,0,11819,"2025-07-08 14:46:04"
8800141672,2025-07-03,CUSTOMER,FULL,1994-06-10,31,NULL,-1,550000,36,3,0,0,5348,"2025-07-08 14:46:03"
8800349850,2025-07-08,CUSTOMER,FULL,1980-01-01,45,NULL,0,529000,48,4,0,0,15668,"2025-07-08 14:45:54"
25158766635,2025-07-07,CO-APPLICANT,FULL,2000-01-01,25,1985-07-15,39,1000000,60,5,0,0,19400,"2025-07-08 14:45:37"
8800332074,2025-07-04,CUSTOMER,FULL,1981-01-01,44,NULL,-1,610000,60,5,0,0,19925,"2025-07-08 14:45:22"
8800327422,2025-07-04,CUSTOMER,FULL,1990-01-01,35,1996-07-12,28,475000,60,5,0,0,7971,"2025-07-08 14:45:18"
25157608205,2025-06-20,CUSTOMER,FULL,1987-07-15,37,1988-02-02,37,230000,30,3,0,0,2940,"2025-07-08 14:45:01"
25157489249,2025-06-12,CUSTOMER,FULL,1988-03-10,37,NULL,-1,400000,36,3,0,0,5060,"2025-07-08 14:44:52"
25158750529,2025-07-05,CUSTOMER,FULL,1997-01-08,28,NULL,-1,300000,35,3,0,0,2726,"2025-07-08 14:44:51"
8800316476,2025-06-17,CUSTOMER,FULL,1979-06-06,46,NULL,-1,328000,60,5,0,0,12506,"2025-07-08 14:44:47"
25158786290,2025-07-08,CUSTOMER,FULL,1985-07-01,40,NULL,0,998000,83,7,0,0,31891,"2025-07-08 14:44:40"
25158766175,2025-07-07,CUSTOMER,FULL,1996-10-20,28,NULL,-1,540000,60,5,0,0,6940,"2025-07-08 14:44:37"
25157590013,2025-07-04,CUSTOMER,FULL,1999-09-10,25,1969-01-01,56,600000,60,5,0,0,7491,"2025-07-08 14:44:30"
25158781811,2025-07-08,CUSTOMER,FULL,1990-06-21,35,1993-08-10,31,700000,84,7,0,0,15868,"2025-07-08 14:44:24"
25157300278,2025-07-08,CUSTOMER,FULL,1983-01-01,42,NULL,0,600000,48,4,0,0,13573,"2025-07-08 14:44:19"
25158306078,2025-07-03,CUSTOMER,FULL,1986-06-01,39,1951-01-01,74,920000,60,5,0,0,17848,"2025-07-08 14:44:07"
25157833403,2025-06-29,CUSTOMER,FULL,1997-01-01,28,1971-01-01,54,450000,48,4,0,0,4896,"2025-07-08 14:43:59"
25158786050,2025-07-08,CUSTOMER,FULL,1979-06-01,46,NULL,0,185000,30,3,0,0,4897,"2025-07-08 14:43:38"
25158785377,2025-07-08,CUSTOMER,FULL,1996-01-01,29,1977-01-01,48,650000,60,5,0,0,8530,"2025-07-08 14:43:02"
25158785972,2025-07-08,CUSTOMER,FULL,1985-10-25,39,NULL,0,203000,24,2,0,0,2288,"2025-07-08 14:42:49"
25158281288,2025-07-03,CUSTOMER,FULL,1990-01-01,35,1992-01-01,33,300000,35,3,0,0,3406,"2025-07-08 14:42:25"
25158782105,2025-07-08,CUSTOMER,FULL,1994-05-22,31,1997-06-15,28,300000,18,2,0,0,2249,"2025-07-08 14:42:23"
25158691727,2025-07-04,CUSTOMER,FULL,2001-07-07,23,1973-05-16,52,740000,72,6,0,0,9815,"2025-07-08 14:42:06"
8800408154,2025-07-08,CUSTOMER,FULL,1998-07-01,27,1974-05-10,51,700000,60,5,0,0,8863,"2025-07-08 14:42:03"
25158140365,2025-07-02,CUSTOMER,FULL,1995-02-08,30,NULL,-1,586000,48,4,0,0,6659,"2025-07-08 14:41:25"
25157952632,2025-07-01,CUSTOMER,FULL,1980-01-01,45,NULL,-1,330000,42,4,0,0,8556,"2025-07-08 14:41:18"
25158767693,2025-07-07,CUSTOMER,FULL,1992-02-02,33,1967-03-18,58,450000,60,5,0,0,6813,"2025-07-08 14:41:06"
25158781837,2025-07-08,CUSTOMER,FULL,1978-01-01,47,1983-01-01,42,470000,48,4,0,0,17082,"2025-07-08 14:40:58"
8800185391,2025-07-08,CUSTOMER,FULL,1993-01-01,32,NULL,0,1386000,47,4,0,0,16584,"2025-07-08 14:40:49"
25158739739,2025-07-04,CUSTOMER,FULL,1985-01-01,40,1985-08-05,39,575000,60,5,0,0,13414,"2025-07-08 14:40:21"
25157592120,2025-06-19,CUSTOMER,FULL,1982-10-01,42,1983-01-02,42,450000,48,4,0,0,9978,"2025-07-08 14:40:21"
25158785468,2025-07-08,CUSTOMER,FULL,1984-01-01,41,NULL,0,600000,60,5,0,0,13325,"2025-07-08 14:40:01"
25158673547,2025-07-04,CUSTOMER,FULL,1989-03-12,36,NULL,-1,185000,48,4,0,0,2662,"2025-07-08 14:39:37"
25158567019,2025-07-03,CUSTOMER,FULL,1997-01-01,28,1998-12-06,26,280000,36,3,0,0,2442,"2025-07-08 14:39:26"
8800395835,2025-07-08,CUSTOMER,FULL,1994-06-26,31,NULL,0,445000,48,4,0,0,5220,"2025-07-08 14:39:19"
25158780336,2025-07-08,CUSTOMER,FULL,1996-01-01,29,1998-01-01,27,280000,42,4,0,0,2878,"2025-07-08 14:38:54"
8800393979,2025-07-07,CUSTOMER,FULL,1992-06-01,33,NULL,-1,370000,36,3,0,0,3847,"2025-07-08 14:38:16"
25158207193,2025-07-02,CUSTOMER,FULL,1992-11-11,32,1962-01-01,63,350000,48,4,0,0,4259,"2025-07-08 14:38:09"
25158781135,2025-07-08,CUSTOMER,FULL,1998-08-01,26,NULL,0,300000,36,3,0,0,2641,"2025-07-08 14:37:52"
8800352145,2025-07-08,CUSTOMER,FULL,2003-07-10,21,1965-01-01,60,600000,60,5,0,0,7491,"2025-07-08 14:37:22"
25158743307,2025-07-04,CUSTOMER,FULL,1979-10-20,45,NULL,-1,250000,31,3,0,0,5992,"2025-07-08 14:36:45"
25158770941,2025-07-08,CUSTOMER,FULL,1984-07-15,40,NULL,0,550000,48,4,0,0,10651,"2025-07-08 14:36:20"
8800374253,2025-07-03,CO-APPLICANT,FULL,2000-01-01,25,1992-06-13,33,465000,36,3,0,0,4807,"2025-07-08 14:36:20"
8800134717,2025-07-04,CUSTOMER,FULL,1980-04-15,45,NULL,-1,250000,35,3,0,0,5992,"2025-07-08 14:36:15"
25158783925,2025-07-08,CUSTOMER,FULL,1994-07-21,30,1963-07-01,62,400000,48,4,0,0,4503,"2025-07-08 14:36:13"
25158760652,2025-07-07,CUSTOMER,FULL,1989-08-10,35,1988-05-27,37,400000,48,4,0,0,5457,"2025-07-08 14:34:58"
8800167897,2025-07-08,CUSTOMER,FULL,1999-07-15,25,NULL,0,249000,48,4,0,0,2651,"2025-07-08 14:33:39"
25158779017,2025-07-08,CUSTOMER,"PARTIAL TENURE",1976-03-01,49,NULL,0,750000,60,5,0,2,20639,"2025-07-08 14:33:33"
25158760708,2025-07-07,CUSTOMER,FULL,1993-06-26,32,1987-02-04,38,650000,60,5,0,0,9419,"2025-07-08 14:33:10"
25158775602,2025-07-08,CUSTOMER,FULL,1988-01-01,37,NULL,0,750000,72,6,0,0,16683,"2025-07-08 14:32:55"
25158769451,2025-07-07,CO-APPLICANT,FULL,2000-01-01,25,2001-06-25,24,1116000,60,5,0,0,12010,"2025-07-08 14:32:54"
25158777613,2025-07-08,CUSTOMER,FULL,1988-01-01,37,NULL,0,550000,48,4,0,0,8392,"2025-07-08 14:32:48"
25158772305,2025-07-07,CUSTOMER,FULL,1997-02-02,28,NULL,-1,150000,24,2,0,0,1105,"2025-07-08 14:31:52"
8800347405,2025-07-05,CUSTOMER,FULL,1980-01-01,45,NULL,-1,225000,30,3,0,0,5332,"2025-07-08 14:31:35"
8800028167,2025-07-03,CUSTOMER,FULL,1971-06-04,54,NULL,-1,495000,30,3,0,0,28084,"2025-07-08 14:31:03"
8800124895,2025-07-07,CUSTOMER,FULL,1989-01-01,36,1999-01-25,26,115000,36,3,0,0,1385,"2025-07-08 14:30:55"
25158749329,2025-07-05,CUSTOMER,FULL,1990-07-12,34,1968-04-28,57,600000,60,5,0,0,9544,"2025-07-08 14:30:51"
8800102449,2025-07-01,CUSTOMER,FULL,1993-09-19,31,1974-09-07,50,310000,60,5,0,0,4189,"2025-07-08 14:30:45"
25158782909,2025-07-08,CUSTOMER,FULL,2001-12-07,23,1978-06-22,47,1050000,54,5,0,0,11201,"2025-07-08 14:30:16"
8800282542,2025-07-02,CUSTOMER,FULL,1993-10-27,31,1970-02-06,55,1107300,84,7,0,0,20567,"2025-07-08 14:30:07"
8800419252,2025-07-07,CUSTOMER,FULL,1988-03-20,37,NULL,-1,180000,20,2,0,0,1785,"2025-07-08 14:29:52"
25158760583,2025-07-08,CUSTOMER,FULL,1999-04-23,26,1993-06-14,32,865000,48,4,0,0,9217,"2025-07-08 14:29:44"
25158756667,2025-07-07,CUSTOMER,FULL,1993-07-10,31,1963-01-01,62,1300000,72,6,0,0,20249,"2025-07-08 14:28:58"
8800392490,2025-07-04,CUSTOMER,"PARTIAL FINANCE AMOUNT",1967-01-01,58,NULL,-1,440000,24,2,330000,0,19891,"2025-07-08 14:28:47"
8800327472,2025-06-29,CUSTOMER,FULL,2002-04-08,23,2003-12-20,21,1025000,60,5,0,0,10934,"2025-07-08 14:28:45"
25157676565,2025-06-26,CUSTOMER,FULL,1997-01-01,28,NULL,-1,255000,36,3,0,0,2281,"2025-07-08 14:28:43"
25158784692,2025-07-08,CUSTOMER,FULL,1998-07-21,26,NULL,0,327000,36,3,0,0,2810,"2025-07-08 14:28:26"
25158496088,2025-07-03,CUSTOMER,FULL,1999-09-12,25,NULL,-1,251000,36,3,0,0,2059,"2025-07-08 14:27:58"
25158785688,2025-07-08,CUSTOMER,FULL,1983-05-03,42,NULL,0,375000,24,2,0,0,5262,"2025-07-08 14:27:51"
8800392306,2025-07-02,CUSTOMER,FULL,1996-03-28,29,1968-07-10,56,298000,42,4,0,0,3063,"2025-07-08 14:27:14"
25158784751,2025-07-08,CUSTOMER,FULL,1996-06-15,29,NULL,0,425000,36,3,0,0,3867,"2025-07-08 14:26:30"
8800308253,2025-07-08,CUSTOMER,FULL,2002-01-01,23,NULL,0,300000,24,2,0,0,2089,"2025-07-08 14:26:25"
25158468263,2025-07-03,CUSTOMER,FULL,1990-01-01,35,NULL,-1,250000,36,3,0,0,2847,"2025-07-08 14:26:24"
8800313538,2025-07-06,CUSTOMER,FULL,1995-01-01,30,NULL,-1,330000,30,3,0,0,3123,"2025-07-08 14:26:15"
25158757776,2025-07-07,CUSTOMER,FULL,1985-02-02,40,NULL,-1,405000,36,3,0,0,6328,"2025-07-08 14:26:11"
25158749708,2025-07-05,CUSTOMER,FULL,1986-03-03,39,NULL,-1,532000,84,7,0,0,15751,"2025-07-08 14:26:08"
25158784700,2025-07-08,CUSTOMER,FULL,1988-05-04,37,NULL,0,600000,60,5,0,0,11364,"2025-07-08 14:25:42"
8800164365,2025-07-08,CUSTOMER,FULL,1993-07-01,32,NULL,0,500000,48,4,0,0,5983,"2025-07-08 14:25:34"
25157927807,2025-06-30,CUSTOMER,FULL,1998-07-12,26,NULL,-1,155000,35,3,0,0,1381,"2025-07-08 14:25:13"
25157633838,2025-07-08,CUSTOMER,FULL,1995-06-02,30,NULL,0,400000,12,1,0,0,1686,"2025-07-08 14:24:54"
25158752522,2025-07-05,CUSTOMER,FULL,1987-09-24,37,1963-01-16,62,450000,24,2,0,0,4631,"2025-07-08 14:24:37"
8800229161,2025-07-05,CUSTOMER,FULL,1994-05-17,31,1991-04-01,34,185000,24,2,0,0,1387,"2025-07-08 14:23:57"
25158774466,2025-07-08,CUSTOMER,FULL,1982-01-01,43,1983-01-01,42,315000,36,3,0,0,5676,"2025-07-08 14:23:55"
8800153534,2025-06-27,CUSTOMER,FULL,1978-12-20,46,NULL,-1,610000,36,3,0,0,15958,"2025-07-08 14:23:44"
25157685869,2025-06-27,CUSTOMER,FULL,2004-01-01,21,1967-01-01,58,300000,35,3,0,0,2641,"2025-07-08 14:23:10"
8800293581,2025-07-03,CUSTOMER,FULL,1993-12-17,31,NULL,-1,550000,36,3,0,0,5024,"2025-07-08 14:22:52"
25157649022,2025-06-24,CUSTOMER,FULL,1999-01-01,26,NULL,-1,290000,36,3,0,0,2492,"2025-07-08 14:21:46"
25158783984,2025-07-08,CUSTOMER,FULL,1969-10-18,55,NULL,0,825000,84,7,0,0,97594,"2025-07-08 14:21:33"
8800370945,2025-07-04,CUSTOMER,FULL,1998-05-12,27,1964-06-01,61,695000,60,5,0,0,8800,"2025-07-08 14:21:27"
25158781924,2025-07-08,CUSTOMER,FULL,1995-05-11,30,1972-12-13,52,990000,48,4,0,0,10327,"2025-07-08 14:21:13"
25158773099,2025-07-07,CUSTOMER,FULL,1962-06-04,63,NULL,-1,310000,30,3,0,0,32623,"2025-07-08 14:21:07"
25158783492,2025-07-08,CUSTOMER,"PARTIAL FINANCE AMOUNT",1976-04-01,49,NULL,0,70000,24,2,52500,0,1445,"2025-07-08 14:20:33"
8800320501,2025-06-13,CUSTOMER,FULL,1979-04-01,46,NULL,-1,4023000,30,3,0,0,105245,"2025-07-08 14:20:15"
8800203297,2025-07-05,CUSTOMER,FULL,1974-08-07,50,NULL,-1,600000,60,5,0,0,34346,"2025-07-08 14:20:12"
8800242748,2025-07-08,CUSTOMER,FULL,1999-07-24,25,1974-01-01,51,700000,60,5,0,0,8740,"2025-07-08 14:20:02"
25158779206,2025-07-08,CUSTOMER,FULL,1999-02-01,26,NULL,0,290000,36,3,0,0,2492,"2025-07-08 14:19:54"
25158751157,2025-07-05,CUSTOMER,FULL,2001-03-02,24,1972-07-10,52,600000,60,5,0,0,7173,"2025-07-08 14:19:13"
25158070687,2025-07-03,CUSTOMER,FULL,1998-12-10,26,1971-07-15,53,625949,60,5,0,0,7852,"2025-07-08 14:19:03"
25158781355,2025-07-08,CUSTOMER,FULL,1987-01-01,38,NULL,0,200000,36,3,0,0,2724,"2025-07-08 14:18:52"
25155724630,2025-07-03,CUSTOMER,FULL,1971-03-10,54,NULL,-1,210000,24,2,0,0,7174,"2025-07-08 14:18:40"
25157698680,2025-06-28,CUSTOMER,FULL,1991-09-25,33,NULL,-1,1005000,54,5,0,0,13093,"2025-07-08 14:17:45"
25158768099,2025-07-07,CUSTOMER,FULL,1988-10-07,36,1997-03-08,28,1050000,36,3,0,0,12638,"2025-07-08 14:17:44"
25158773424,2025-07-07,CUSTOMER,FULL,1998-11-15,26,NULL,-1,850000,60,5,0,0,9659,"2025-07-08 14:17:30"
25157931713,2025-06-30,CUSTOMER,FULL,2002-07-17,22,1983-06-01,42,1061000,60,5,0,0,11243,"2025-07-08 14:17:28"
8800324093,2025-07-07,CUSTOMER,FULL,1981-01-01,44,NULL,-1,200000,36,3,0,0,4355,"2025-07-08 14:16:53"
8800441726,2025-07-08,CUSTOMER,FULL,1990-02-08,35,1995-02-06,30,500000,36,3,0,0,5676,"2025-07-08 14:16:25"
8800373966,2025-07-08,CUSTOMER,FULL,1993-10-30,31,1986-03-02,39,410000,48,4,0,0,4809,"2025-07-08 14:16:15"
8800272874,2025-06-19,CUSTOMER,FULL,2000-07-26,24,NULL,-1,265000,36,3,0,0,2164,"2025-07-08 14:16:09"
8800352142,2025-07-07,CUSTOMER,FULL,1995-08-10,29,1992-06-10,33,620000,48,4,0,0,6870,"2025-07-08 14:16:05"
8800281759,2025-06-27,CUSTOMER,FULL,2003-10-08,21,NULL,-1,1475000,72,6,0,0,21130,"2025-07-08 14:15:37"
25158773674,2025-07-07,CUSTOMER,FULL,1995-05-04,30,1977-01-01,48,425000,36,3,0,0,3957,"2025-07-08 14:15:37"
8800301733,2025-07-07,CUSTOMER,FULL,1982-12-04,42,NULL,-1,550000,36,3,0,0,10002,"2025-07-08 14:15:25"
8800390426,2025-07-08,CUSTOMER,FULL,1982-06-22,43,NULL,0,560000,60,5,0,0,16692,"2025-07-08 14:15:10"
25158774571,2025-07-08,CUSTOMER,FULL,1979-07-14,45,NULL,0,900000,60,5,0,0,27836,"2025-07-08 14:14:31"
25158756883,2025-07-07,CUSTOMER,FULL,1999-09-15,25,NULL,-1,315000,35,3,0,0,2584,"2025-07-08 14:14:19"
25158757639,2025-07-07,CUSTOMER,FULL,2004-10-15,20,1967-08-05,57,550000,60,5,0,0,6847,"2025-07-08 14:13:32"
8800305589,2025-07-08,CUSTOMER,FULL,1973-01-01,52,1971-01-01,54,430000,48,4,0,0,25020,"2025-07-08 14:13:10"
25157562418,2025-06-17,CUSTOMER,FULL,1981-04-14,44,NULL,-1,330000,48,4,0,0,7835,"2025-07-08 14:13:08"
25158784645,2025-07-08,CUSTOMER,FULL,1988-01-13,37,1997-02-03,28,225000,48,4,0,0,3433,"2025-07-08 14:12:55"
25158753939,2025-07-06,CUSTOMER,FULL,1987-09-14,37,1980-01-01,45,663000,59,5,0,0,12557,"2025-07-08 14:12:17"
25158148072,2025-07-02,CUSTOMER,FULL,1988-01-01,37,NULL,-1,850000,60,5,0,0,14674,"2025-07-08 14:12:15"
25157586620,2025-06-19,CUSTOMER,FULL,1999-03-02,26,1969-01-01,56,320000,24,2,0,0,2228,"2025-07-08 14:11:48"
25158778307,2025-07-08,CUSTOMER,FULL,1989-12-10,35,1975-05-04,50,165000,30,3,0,0,1879,"2025-07-08 14:11:32"
25158770695,2025-07-07,CUSTOMER,FULL,1980-07-06,45,1982-01-01,43,330000,48,4,0,0,8556,"2025-07-08 14:11:19"
8800185627,2025-07-08,CUSTOMER,FULL,1994-07-13,30,NULL,0,500000,48,4,0,0,5682,"2025-07-08 14:11:11"
8800346890,2025-06-27,CUSTOMER,FULL,1998-06-18,27,1994-07-07,30,598000,60,5,0,0,7572,"2025-07-08 14:11:08"
8800248340,2025-07-08,CUSTOMER,FULL,1995-03-11,30,NULL,0,300000,36,3,0,0,2840,"2025-07-08 14:10:45"
25158784673,2025-07-08,CUSTOMER,FULL,1992-01-01,33,2004-01-02,21,350000,36,3,0,0,3639,"2025-07-08 14:10:31"
25158759893,2025-07-07,CUSTOMER,FULL,1989-01-01,36,NULL,-1,230000,36,3,0,0,2769,"2025-07-08 14:10:16"
25158661668,2025-07-04,CUSTOMER,FULL,1973-06-30,52,NULL,-1,400000,36,3,0,0,17936,"2025-07-08 14:09:43"
25157486888,2025-06-12,CUSTOMER,FULL,1987-05-08,38,NULL,-1,450000,60,5,0,0,8688,"2025-07-08 14:09:28"
8800265188,2025-07-07,CO-APPLICANT,FULL,1961-07-27,63,1997-07-26,27,350000,42,4,0,0,3759,"2025-07-08 14:09:23"
25158754355,2025-07-06,CUSTOMER,FULL,1984-07-08,40,1986-09-18,38,790000,60,5,0,0,18430,"2025-07-08 14:09:15"
8800413806,2025-07-08,CUSTOMER,FULL,1990-01-01,35,NULL,0,324000,42,4,0,0,3919,"2025-07-08 14:09:09"
25157930742,2025-06-30,CO-APPLICANT,FULL,1974-01-01,51,1999-05-27,26,560000,60,5,0,0,7025,"2025-07-08 14:09:00"
25157695839,2025-06-28,CUSTOMER,FULL,1962-01-01,63,1995-04-12,30,185000,42,4,0,0,23738,"2025-07-08 14:08:42"
